	fav_recoveryA	fav_recoveryB	fav_recoveryC	fav_stressA	fav_stressB	fav_stressC
symcomp35348	0	0	0	1	1	1
symcomp35349	5	8	3	2	6	0
symcomp35350	1	17	6	4	1	0
symcomp35351	0	0	0	0	0	0
symcomp35352	0	5	0	0	0	0
symcomp35354	2	0	0	1	4	0
symcomp35355	3	16	5	7	11	0
symcomp35356	0	3	1	0	0	0
symcomp35357	0	0	0	0	0	0
symcomp35358	0	0	0	0	0	0
symcomp35359	10	24	3	9	12	0
symcomp3536	1	3	1	2	2	0
symcomp35360	2	10	7	2	0	0
symcomp35361	2	7	0	1	2	0
symcomp35362	8	42	8	40	22	2
symcomp35363	2	0	0	0	0	0
symcomp35366	0	5	0	2	4	1
symcomp35367	0	0	0	0	0	0
symcomp35368	1	1	0	1	0	0
symcomp35369	0	0	0	0	0	0
symcomp35370	3	2	0	2	0	0
symcomp35371	2	2	2	3	2	0
symcomp35372	0	14	1	7	0	0
symcomp35373	4	3	7	7	3	0
symcomp35374	0	0	0	2	1	0
symcomp35375	15	87	22	46	20	1
symcomp35377	0	0	2	2	1	0
symcomp35378	0	3	0	0	0	0
symcomp35379	3	17	3	15	7	0
symcomp3538	0	6	1	3	0	0
symcomp35382	0	1	0	0	1	0
symcomp35383	0	0	0	0	2	0
symcomp35385	0	0	1	3	1	0
symcomp35386	6	36	3	5	1	0
symcomp35387	0	3	0	3	2	0
symcomp35389	2	7	4	5	3	0
symcomp35390	7	13	9	4	5	0
symcomp35391	0	0	0	0	0	0
symcomp35392	0	5	0	0	0	0
symcomp35393	0	0	3	0	0	0
symcomp35395	1	12	4	16	3	1
symcomp35396	0	0	0	0	0	0
symcomp35397	0	0	0	0	0	0
symcomp35399	0	0	0	0	0	0
symcomp354	1	0	0	0	0	0
symcomp35400	0	0	0	0	0	0
symcomp35401	5	1	5	10	4	0
symcomp35402	0	1	0	0	0	0
symcomp35404	1	2	1	4	0	0
symcomp35408	0	3	1	2	1	0
symcomp35410	0	0	0	0	0	0
symcomp35412	4	39	12	23	13	17
symcomp35413	0	1	1	2	1	0
symcomp35417	0	0	0	0	0	0
symcomp35418	0	5	0	0	0	0
symcomp35420	0	7	3	1	0	0
symcomp35421	0	3	2	5	4	0
symcomp35422	0	0	0	0	0	0
symcomp35423	1	8	0	3	0	0
symcomp35424	0	0	0	0	0	0
symcomp35425	2	0	2	1	0	0
symcomp35427	0	1	0	0	0	0
symcomp35428	0	3	1	1	0	0
symcomp35429	0	0	0	0	0	0
symcomp35430	6	4	5	4	5	0
symcomp35431	0	6	0	0	0	0
symcomp35432	0	1	0	0	0	0
symcomp35433	0	0	0	0	0	0
symcomp35435	4	10	7	12	4	0
symcomp35436	0	0	0	1	2	0
symcomp35437	9	18	6	24	13	3
symcomp35438	0	0	0	0	0	0
symcomp35439	0	0	0	0	0	0
symcomp35440	0	0	0	0	0	0
symcomp35441	1	1	1	2	0	0
symcomp35442	0	0	1	4	1	0
symcomp35444	0	1	0	3	3	0
symcomp35445	1	24	3	10	5	0
symcomp35446	1	9	1	6	5	0
symcomp35447	0	0	2	1	0	0
symcomp35448	0	0	0	0	0	0
symcomp35449	0	1	0	0	1	0
symcomp35450	1	3	2	2	0	2
symcomp35451	0	0	0	0	0	0
symcomp35452	5	13	5	14	2	0
symcomp35454	0	1	0	1	0	0
symcomp35457	1	0	0	0	0	0
symcomp35458	0	10	3	4	0	1
symcomp35459	0	0	0	0	0	0
symcomp35461	0	0	0	0	0	0
symcomp35462	6	16	0	10	2	0
symcomp35463	0	4	0	0	0	0
symcomp35464	5	13	7	6	2	0
symcomp35465	0	0	0	0	0	0
symcomp35466	0	2	0	2	1	0
symcomp35467	4	5	1	4	4	0
symcomp35468	0	0	0	0	0	0
symcomp35469	10	56	43	123	70	8
symcomp35470	0	0	0	0	2	0
symcomp35471	0	2	0	0	0	0
symcomp35472	2	8	3	1	0	0
symcomp35474	0	3	1	0	1	0
symcomp35475	10	10	5	7	5	2
symcomp35477	0	0	0	0	0	0
symcomp35478	8	23	7	12	9	1
symcomp35479	5	7	9	12	4	0
symcomp35481	0	0	0	0	0	0
symcomp35482	0	4	3	0	1	0
symcomp35483	0	1	0	0	0	0
symcomp35484	0	1	0	0	0	0
symcomp35485	0	0	0	0	0	0
symcomp35487	0	0	0	0	0	0
symcomp35488	0	0	0	0	0	0
symcomp35489	8	21	9	25	12	3
symcomp35492	0	1	1	0	0	0
symcomp35493	0	1	0	2	0	0
symcomp35494	16	40	17	20	7	1
symcomp35495	0	0	0	1	0	0
symcomp35496	0	0	0	0	0	0
symcomp35497	0	2	2	0	0	0
symcomp35498	9	19	7	6	1	0
symcomp35499	1	15	6	2	2	0
symcomp3550	1	0	0	0	0	0
symcomp35500	19	21	15	9	11	0
symcomp35501	0	0	0	0	0	0
symcomp35502	0	0	0	0	0	0
symcomp35504	4	22	3	21	7	0
symcomp35506	0	0	0	0	0	0
symcomp35507	2	0	1	1	1	0
symcomp35508	4	6	2	0	3	0
symcomp35509	1	4	4	2	1	0
symcomp35511	6	6	3	12	1	0
symcomp35513	0	5	1	1	1	0
symcomp35514	3	3	0	1	2	0
symcomp35515	9	29	12	33	6	0
symcomp35516	0	1	0	0	0	0
symcomp35517	2	3	1	6	6	0
symcomp35518	3	18	6	11	0	1
symcomp35520	5	2	1	24	0	0
symcomp35521	0	0	0	1	0	0
symcomp35523	5	5	1	4	1	0
symcomp35524	19	13	14	16	9	0
symcomp35525	1	18	6	9	5	0
symcomp35526	9	27	2	6	8	0
symcomp35527	0	0	0	0	0	0
symcomp35528	0	0	0	0	0	0
symcomp35530	0	0	0	0	0	0
symcomp35533	0	0	0	0	0	0
symcomp35534	0	0	0	0	0	0
symcomp35535	3	7	3	3	2	0
symcomp35536	6	24	4	1	4	0
symcomp35537	0	0	0	0	0	0
symcomp35539	2	5	4	6	6	1
symcomp35541	5	9	4	6	3	0
symcomp35542	0	4	0	0	0	0
symcomp35543	1	6	0	0	0	0
symcomp35544	0	0	0	0	0	0
symcomp35546	1	0	0	1	0	0
symcomp35549	1	1	0	1	1	0
symcomp35550	3	12	1	1	1	0
symcomp35551	53	145	75	174	97	4
symcomp35552	1	10	1	5	2	0
symcomp35553	4	25	13	27	15	0
symcomp35555	0	1	0	0	0	0
symcomp35556	1	2	0	0	3	0
symcomp35558	1	0	0	0	0	0
symcomp35559	2	6	0	1	1	0
symcomp35561	1	8	1	6	6	1
symcomp35564	0	0	0	0	0	0
symcomp35565	2	10	2	4	3	0
symcomp35566	0	2	1	2	3	0
symcomp35567	0	0	3	4	0	0
symcomp35568	5	4	1	8	4	0
symcomp3557	1	0	1	0	0	0
symcomp35571	0	0	0	0	0	0
symcomp35573	0	0	0	0	0	0
symcomp35574	2	30	2	5	2	0
symcomp35576	2	5	1	2	2	0
symcomp35577	0	0	0	4	1	0
symcomp35578	0	2	0	1	0	0
symcomp35579	0	0	0	0	0	0
symcomp35580	0	0	0	1	0	0
symcomp35581	1	1	3	3	6	0
symcomp35582	4	9	2	2	3	0
symcomp35584	0	0	0	0	0	0
symcomp35585	20	60	17	69	33	0
symcomp35586	0	1	0	1	2	0
symcomp35588	1	0	1	2	1	0
symcomp35590	0	0	0	0	0	0
symcomp35591	0	10	4	4	4	0
symcomp35592	6	10	4	34	16	4
symcomp35593	0	5	0	3	2	0
symcomp35594	0	0	0	0	0	0
symcomp35595	2	1	0	0	1	0
symcomp35596	0	0	0	0	0	0
symcomp35598	5	17	3	5	3	5
symcomp35601	0	0	5	2	0	0
symcomp35604	0	0	0	0	0	0
symcomp35605	1	12	4	9	4	0
symcomp35608	9	18	1	3	0	3
symcomp35609	3	46	11	24	14	0
symcomp35610	0	0	0	0	0	0
symcomp35611	2	6	1	3	4	0
symcomp35613	7	3	1	6	1	0
symcomp35614	1	0	1	4	0	0
symcomp35615	0	4	0	3	0	0
symcomp35617	1	6	3	5	6	0
symcomp35619	0	0	0	0	0	0
symcomp35620	14	26	6	25	10	4
symcomp35623	2	53	5	44	24	10
symcomp35624	0	1	1	1	0	0
symcomp35625	0	0	0	0	0	0
symcomp35626	2	7	1	3	0	0
symcomp35627	2	8	2	3	4	0
symcomp35629	0	0	0	0	1	0
symcomp35630	0	0	0	0	0	0
symcomp35631	0	1	0	0	0	0
symcomp35633	3	10	3	16	0	0
symcomp35634	1	6	3	3	5	1
symcomp35635	0	0	0	0	0	0
symcomp35637	0	0	0	0	0	0
symcomp35639	3	0	0	1	2	0
symcomp35640	1	1	2	0	2	0
symcomp35642	1	2	0	6	1	0
symcomp35643	1	4	0	5	0	0
symcomp35645	0	0	0	0	0	0
symcomp35646	1	11	0	0	0	0
symcomp35647	0	0	3	0	0	0
symcomp35649	1	6	4	1	5	0
symcomp35650	3	6	2	1	2	0
symcomp35651	2	5	2	1	2	0
symcomp35652	0	0	0	0	0	0
symcomp35653	3	1	6	0	0	0
symcomp35654	0	3	0	0	0	0
symcomp35655	0	3	0	0	0	0
symcomp35656	3	16	1	3	3	0
symcomp35657	8	30	8	8	4	1
symcomp35658	7	33	8	12	8	0
symcomp35659	0	1	0	0	0	0
symcomp35660	8	1	1	0	1	0
symcomp35662	0	0	0	0	0	0
symcomp35663	15	19	7	15	6	2
symcomp35664	0	0	0	0	0	0
symcomp35666	0	0	0	0	0	0
symcomp35667	0	0	0	0	0	0
symcomp35668	3	14	4	17	4	0
symcomp35669	11	21	0	2	9	0
symcomp35671	0	0	0	0	0	0
symcomp35675	21	133	57	170	67	16
symcomp35678	1	6	0	1	2	0
symcomp35679	0	0	0	0	0	0
symcomp35682	4	14	1	5	4	0
symcomp35683	0	3	0	3	0	0
symcomp35687	1	0	1	2	4	0
symcomp35689	3	9	3	6	1	1
symcomp3569	0	1	0	1	1	0
symcomp35690	5	22	6	11	3	2
symcomp35691	0	0	0	0	0	0
symcomp35692	0	1	0	0	0	0
symcomp35695	0	0	0	0	1	0
symcomp35696	5	13	4	18	4	0
symcomp35698	0	0	0	0	0	0
symcomp35699	0	4	0	0	0	0
symcomp3570	1	0	0	0	0	0
symcomp35700	1	10	6	6	5	0
symcomp35702	0	0	0	0	0	0
symcomp35703	0	0	0	0	0	0
symcomp35704	7	5	0	5	4	0
symcomp35706	0	12	3	3	1	2
symcomp35707	0	0	0	0	3	0
symcomp35708	0	0	0	0	0	0
symcomp35709	0	0	0	0	0	0
symcomp3571	0	4	2	0	1	0
symcomp35710	0	0	0	0	0	0
symcomp35712	5	7	12	14	3	0
symcomp35713	1	2	0	0	0	0
symcomp35715	2	0	0	3	1	0
symcomp35716	0	2	4	9	6	0
symcomp35717	0	1	0	0	0	0
symcomp35718	0	0	0	0	0	0
symcomp35720	0	0	0	0	0	0
symcomp35721	3	14	0	7	0	0
symcomp35722	0	0	0	0	0	0
symcomp35723	3	5	7	4	4	0
symcomp35725	0	0	0	0	0	0
symcomp35726	0	0	0	0	0	0
symcomp35730	0	1	0	0	0	0
symcomp35731	0	0	0	0	0	0
symcomp35732	0	0	0	0	0	0
symcomp35734	1	7	6	13	0	0
symcomp35735	1	6	0	4	3	0
symcomp35736	0	0	0	0	0	0
symcomp35737	8	9	1	2	4	7
symcomp35738	2	2	0	0	1	0
symcomp3574	0	0	1	0	0	0
symcomp35740	8	16	0	27	12	0
symcomp35742	0	0	0	0	0	0
symcomp35743	6	10	4	8	1	0
symcomp35744	0	0	0	0	0	0
symcomp35745	0	0	0	0	0	0
symcomp35747	1	10	1	1	3	0
symcomp35748	0	2	0	0	0	0
symcomp35750	0	3	5	0	0	0
symcomp35752	0	0	2	0	0	0
symcomp35754	4	3	2	3	1	0
symcomp35755	11	49	16	24	28	4
symcomp35757	2	2	3	2	0	0
symcomp35758	2	2	2	4	1	0
symcomp35759	0	4	3	17	2	0
symcomp35760	0	0	0	0	0	0
symcomp35764	0	0	0	0	0	0
symcomp35765	32	106	49	111	69	8
symcomp35766	0	0	0	0	0	0
symcomp35767	0	18	0	0	2	0
symcomp35768	0	0	0	0	0	0
symcomp35769	2	0	0	5	2	0
symcomp35770	0	0	0	0	0	0
symcomp35771	0	0	0	0	0	0
symcomp35772	0	2	0	0	0	0
symcomp35773	0	0	0	0	1	0
symcomp35776	1	0	1	12	2	0
symcomp35777	4	14	5	17	5	0
symcomp35778	0	1	1	2	0	0
symcomp3578	0	0	0	0	0	0
symcomp35780	5	20	10	2	2	0
symcomp35781	1	2	2	0	3	0
symcomp35782	0	0	0	0	0	0
symcomp35785	0	0	0	0	0	0
symcomp35786	0	0	0	0	0	0
symcomp35787	5	1	0	2	0	0
symcomp35789	1	3	0	0	2	0
symcomp35790	0	0	0	0	0	0
symcomp35791	1	0	0	0	0	0
symcomp35795	0	0	0	0	0	0
symcomp35796	4	13	3	4	3	0
symcomp35798	2	4	3	5	0	0
symcomp35799	0	0	1	0	1	0
symcomp35800	0	0	0	0	0	0
symcomp35803	0	0	0	0	0	0
symcomp35805	5	28	7	34	18	1
symcomp35809	0	0	0	0	0	0
symcomp35810	0	0	0	0	0	0
symcomp35813	0	0	0	0	0	0
symcomp35816	3	10	3	14	2	0
symcomp35818	0	0	0	0	0	0
symcomp35819	0	0	0	2	0	0
symcomp35820	5	12	4	13	1	0
symcomp35821	0	0	0	1	0	0
symcomp35822	0	2	0	0	0	0
symcomp35823	1	1	1	0	0	0
symcomp35825	0	0	3	4	2	1
symcomp35826	0	0	0	0	0	0
symcomp35828	0	0	1	0	0	0
symcomp35829	3	8	4	16	8	1
symcomp3583	0	0	0	0	0	0
symcomp35830	4	1	0	1	0	0
symcomp35831	0	1	0	0	0	0
symcomp35832	0	1	1	3	2	0
symcomp35833	2	6	2	4	4	0
symcomp35834	1	2	2	6	6	0
symcomp35835	1	5	1	10	1	0
symcomp35837	1	2	2	0	1	0
symcomp35838	1	1	2	2	1	0
symcomp35839	0	0	0	0	0	0
symcomp35840	3	16	9	6	7	0
symcomp35841	0	0	0	0	0	0
symcomp35843	9	37	25	41	6	2
symcomp35845	0	0	0	0	0	0
symcomp35846	2	3	4	0	0	0
symcomp35847	1	11	2	8	1	0
symcomp35848	0	0	0	0	0	0
symcomp35849	2	2	1	2	1	0
symcomp35850	3	10	1	3	2	0
symcomp35851	2	1	1	2	4	0
symcomp35852	0	6	1	0	0	0
symcomp35853	4	16	2	5	3	4
symcomp35854	1	17	1	8	1	0
symcomp35855	8	7	3	25	2	0
symcomp35856	0	21	5	0	0	0
symcomp35858	2	16	1	8	4	0
symcomp35859	0	0	1	0	0	0
symcomp35860	0	0	1	2	0	0
symcomp35861	0	1	0	0	0	0
symcomp35862	2	0	0	1	0	0
symcomp35863	0	0	1	0	0	0
symcomp35864	2	18	3	4	1	0
symcomp35865	30	155	48	72	25	1
symcomp35868	4	12	1	10	1	0
symcomp35869	0	0	0	0	0	0
symcomp35871	0	2	7	0	1	0
symcomp35872	0	2	1	2	3	0
symcomp35875	1	3	0	10	2	0
symcomp35876	1	10	3	1	2	0
symcomp35877	0	0	0	0	0	0
symcomp35878	0	0	0	0	0	0
symcomp35879	2	7	5	4	0	0
symcomp35883	1	10	4	1	6	0
symcomp35884	0	1	1	3	1	0
symcomp35885	1	0	0	0	2	0
symcomp35886	1	0	0	1	1	0
symcomp35888	0	0	0	0	0	0
symcomp35889	8	9	10	7	1	0
symcomp35890	0	0	1	0	0	0
symcomp35893	0	0	0	0	0	0
symcomp35894	0	0	0	0	0	0
symcomp35895	1	1	0	2	0	0
symcomp35896	0	3	0	0	0	1
symcomp35897	0	0	0	0	0	0
symcomp35898	21	57	20	35	13	0
symcomp35899	0	7	0	2	0	0
symcomp35900	0	6	0	13	0	0
symcomp35901	0	0	0	0	0	0
symcomp35902	1	0	0	0	5	0
symcomp35903	0	10	1	0	0	0
symcomp35904	26	56	12	110	17	2
symcomp35907	6	7	3	22	11	0
symcomp35909	0	3	0	1	2	0
symcomp35911	1	13	6	3	15	0
symcomp35912	0	0	1	0	0	0
symcomp35913	0	0	0	0	0	0
symcomp35914	0	0	0	0	0	0
symcomp35915	5	1	0	11	2	0
symcomp35917	4	9	3	0	0	0
symcomp35918	24	40	15	116	80	1
symcomp35919	8	20	10	8	12	0
symcomp3592	0	0	0	1	0	0
symcomp35920	0	0	0	0	0	0
symcomp35921	0	0	0	0	0	0
symcomp35922	0	0	1	0	0	7
symcomp35925	17	31	21	13	9	1
symcomp35927	2	5	1	0	1	0
symcomp35928	2	8	3	8	4	1
symcomp35929	4	1	2	1	2	0
symcomp35930	0	0	0	0	0	0
symcomp35931	0	0	0	0	0	0
symcomp35932	0	0	0	0	0	0
symcomp35933	0	10	10	6	6	0
symcomp35934	1	9	5	11	6	0
symcomp35936	0	0	0	0	0	0
symcomp35937	1	0	3	2	2	0
symcomp35939	4	10	1	10	1	0
symcomp35941	2	4	4	2	1	0
symcomp35942	0	3	1	0	0	0
symcomp35943	0	0	0	0	0	0
symcomp35944	2	1	1	2	0	0
symcomp35945	0	0	1	0	0	0
symcomp35946	0	4	1	3	4	0
symcomp35948	0	1	0	1	0	0
symcomp35949	0	1	1	0	0	0
symcomp3595	0	0	0	0	0	0
symcomp35950	0	2	0	0	0	0
symcomp35951	0	0	0	0	0	0
symcomp35952	0	0	0	0	0	0
symcomp35953	0	1	1	0	0	0
symcomp35955	0	0	0	1	0	0
symcomp35958	0	0	0	0	0	0
symcomp35959	0	0	0	0	0	0
symcomp3596	2	4	1	3	0	0
symcomp35960	1	4	3	1	3	0
symcomp35961	6	18	8	4	8	0
symcomp35963	0	0	0	0	0	0
symcomp35964	1	1	1	3	1	0
symcomp35965	0	0	0	0	0	0
symcomp35966	0	0	0	0	0	0
symcomp35967	1	4	1	0	0	0
symcomp35968	0	0	0	0	0	0
symcomp35969	1	39	2	12	11	0
symcomp35970	2	4	3	12	0	0
symcomp35971	2	0	1	1	1	0
symcomp35972	0	0	0	3	0	0
symcomp35973	0	0	0	0	0	0
symcomp35974	0	0	0	0	0	0
symcomp35975	0	2	1	1	0	0
symcomp35976	7	29	0	11	14	2
symcomp35977	10	6	11	14	11	0
symcomp35978	0	2	0	2	2	0
symcomp35979	0	11	0	0	0	0
symcomp35980	5	13	1	7	9	0
symcomp35981	0	0	1	0	3	0
symcomp35985	0	0	1	0	0	0
symcomp35986	1	5	0	0	7	0
symcomp35987	6	13	2	10	0	0
symcomp35989	0	5	0	0	0	0
symcomp35990	0	2	0	2	0	0
symcomp35991	3	14	9	12	2	0
symcomp35992	0	0	0	0	1	0
symcomp35993	1	0	0	1	0	0
symcomp35994	2	0	0	0	3	0
symcomp35995	0	0	0	0	0	0
symcomp35996	0	5	0	0	0	0
symcomp35997	0	0	0	0	0	0
symcomp35998	0	1	1	0	0	0
symcomp35999	2	1	2	5	2	2
symcomp36001	0	0	0	0	0	0
symcomp36002	2	0	0	0	0	0
symcomp36003	0	9	1	5	3	0
symcomp36004	2	2	0	0	0	0
symcomp36005	0	6	1	1	0	0
symcomp36006	6	4	3	15	4	0
symcomp36009	0	0	0	0	0	0
symcomp36011	4	16	9	9	6	0
symcomp36012	0	4	0	0	0	0
symcomp36013	0	0	0	0	0	0
symcomp36014	6	8	3	10	5	0
symcomp36016	6	37	7	28	17	1
symcomp36019	0	0	0	0	0	0
symcomp36020	0	10	1	1	1	0
symcomp36021	0	5	0	2	0	0
symcomp36023	7	4	0	7	3	0
symcomp36025	14	35	7	6	8	0
symcomp36026	0	0	0	0	0	0
symcomp36027	0	1	4	1	1	0
symcomp36029	0	0	0	0	0	0
symcomp36030	2	9	1	3	0	0
symcomp36031	0	0	0	0	0	0
symcomp36032	0	0	0	0	0	0
symcomp36033	0	0	0	0	1	0
symcomp36034	1	3	2	2	1	0
symcomp36035	10	32	3	16	7	0
symcomp36036	0	0	0	0	0	0
symcomp36038	0	0	0	0	0	0
symcomp36039	0	3	2	3	1	0
symcomp36040	1	8	1	9	3	0
symcomp36041	1	3	0	0	0	0
symcomp36042	3	3	1	2	1	0
symcomp36043	2	28	13	23	13	0
symcomp36045	0	0	0	0	0	0
symcomp36046	3	0	5	1	5	0
symcomp36047	1	0	0	2	1	0
symcomp36049	0	0	0	0	0	0
symcomp36051	2	4	1	2	0	0
symcomp36052	2	1	1	3	2	0
symcomp36053	0	0	0	0	0	0
symcomp36054	0	1	0	1	3	0
symcomp36055	1	1	0	0	0	0
symcomp36056	0	1	0	2	4	0
symcomp36057	2	1	0	7	2	0
symcomp36058	0	0	0	0	0	0
symcomp36060	0	0	0	0	0	0
symcomp36061	0	0	0	0	0	0
symcomp36062	0	0	0	0	1	0
symcomp36063	2	4	8	14	5	7
symcomp36064	0	0	0	0	0	0
symcomp36065	0	3	3	6	1	0
symcomp36066	0	0	0	0	0	0
symcomp36071	0	0	0	0	0	0
symcomp36072	1	18	2	0	0	0
symcomp36073	1	28	11	2	8	0
symcomp36074	7	34	6	14	9	0
symcomp36075	0	2	2	5	2	0
symcomp36077	0	0	0	0	0	0
symcomp36079	0	0	0	0	1	0
symcomp36080	4	14	5	8	6	0
symcomp36081	0	0	0	0	0	0
symcomp36082	25	20	18	17	8	1
symcomp36083	0	0	0	0	0	0
symcomp36084	0	2	0	0	0	0
symcomp36086	8	6	2	5	3	0
symcomp36087	0	0	0	0	0	0
symcomp36089	0	0	0	0	0	0
symcomp36090	0	0	1	0	0	0
symcomp36091	0	0	2	0	0	0
symcomp36092	0	0	0	0	0	0
symcomp36093	0	0	0	0	0	0
symcomp36094	9	13	5	9	2	0
symcomp36096	1	2	0	0	2	0
symcomp36098	33	295	53	56	34	0
symcomp361	0	0	0	1	0	1
symcomp36101	2	9	2	13	6	0
symcomp36102	0	0	1	0	0	0
symcomp36103	25	76	26	65	23	7
symcomp36104	0	0	0	0	0	0
symcomp36105	0	0	0	0	0	0
symcomp36106	0	1	0	0	0	0
symcomp36107	0	0	0	0	0	0
symcomp36108	0	0	0	0	0	0
symcomp36109	1	0	0	0	0	0
symcomp36110	1	0	0	0	0	0
symcomp36111	2	7	2	1	1	0
symcomp36113	10	7	2	7	5	0
symcomp36114	6	13	2	5	7	1
symcomp36118	2	8	2	2	0	0
symcomp36119	0	0	1	0	0	0
symcomp36121	4	5	7	11	9	0
symcomp36122	0	0	0	0	0	0
symcomp36123	12	66	23	30	20	0
symcomp36125	0	0	0	0	2	0
symcomp36126	0	0	0	0	0	0
symcomp36128	0	0	0	0	0	0
symcomp36129	3	3	1	7	5	0
symcomp36130	0	0	0	0	0	0
symcomp36131	0	0	0	0	0	0
symcomp36132	14	20	15	35	23	0
symcomp36134	0	0	0	0	0	0
symcomp36135	0	0	0	0	0	0
symcomp36136	10	22	4	43	26	0
symcomp36137	0	0	0	0	0	0
symcomp36138	0	0	0	0	0	0
symcomp36139	2	13	1	5	2	0
symcomp36140	0	4	1	0	1	0
symcomp36142	0	0	0	0	2	0
symcomp36143	2	5	0	1	0	0
symcomp36144	0	11	3	7	0	0
symcomp36145	0	0	0	1	0	0
symcomp36146	0	0	0	0	1	0
symcomp36148	0	0	0	1	0	0
symcomp36149	2	3	0	2	0	0
symcomp36150	6	0	0	2	3	0
symcomp36151	0	0	1	0	0	0
symcomp36153	0	0	0	0	0	0
symcomp36154	0	12	5	7	1	0
symcomp36155	0	0	0	0	0	0
symcomp36156	0	0	0	1	0	0
symcomp36157	1	5	0	8	4	0
symcomp36159	1	1	0	0	0	0
symcomp36160	0	3	0	3	0	2
symcomp36161	0	1	2	0	0	0
symcomp36162	0	0	0	0	0	0
symcomp36165	4	4	4	4	1	0
symcomp36166	3	2	0	2	4	0
symcomp36168	0	0	0	0	0	0
symcomp36170	1	0	0	0	0	0
symcomp36171	0	0	0	4	1	0
symcomp36173	0	0	0	0	0	0
symcomp36174	5	11	9	10	4	2
symcomp36175	1	2	0	0	0	0
symcomp36176	4	11	4	17	5	0
symcomp36177	0	0	0	0	0	0
symcomp36178	0	0	1	0	0	0
symcomp36179	0	0	0	0	0	0
symcomp36180	0	0	0	0	0	0
symcomp36181	0	0	0	0	0	0
symcomp36182	0	0	0	1	0	0
symcomp36183	0	0	0	0	0	0
symcomp36185	0	1	0	0	0	0
symcomp36186	0	6	0	2	0	0
symcomp36187	0	1	0	0	0	0
symcomp36189	6	44	6	6	6	0
symcomp36192	0	0	0	0	0	0
symcomp36193	0	4	1	1	0	0
symcomp36194	0	0	0	0	1	0
symcomp36195	0	0	0	0	0	0
symcomp36197	0	0	0	0	0	0
symcomp36200	0	0	0	0	0	0
symcomp36202	0	4	1	0	3	0
symcomp36203	0	0	0	0	0	0
symcomp36204	0	0	0	0	0	0
symcomp36205	0	2	0	1	0	0
symcomp36207	0	0	0	0	0	0
symcomp36208	6	10	10	17	10	1
symcomp36210	2	1	0	5	0	0
symcomp36211	1	2	0	0	1	0
symcomp36212	22	29	13	4	3	0
symcomp36214	0	0	0	0	0	0
symcomp36215	0	0	1	0	0	0
symcomp36216	2	16	11	11	6	0
symcomp36217	0	1	0	0	0	0
symcomp36218	6	8	4	2	3	0
symcomp36222	0	5	1	2	0	0
symcomp36223	4	13	4	8	7	1
symcomp36225	0	0	0	1	1	0
symcomp36226	0	0	0	0	0	0
symcomp36228	0	0	1	0	0	0
symcomp36229	0	0	0	0	0	0
symcomp3623	0	0	0	0	0	0
symcomp36230	0	0	0	0	0	0
symcomp36231	1	21	8	2	2	0
symcomp36232	25	111	29	36	13	0
symcomp36233	1	0	0	0	0	0
symcomp36234	21	12	9	44	20	2
symcomp36236	0	0	0	0	0	0
symcomp36237	0	0	0	0	0	0
symcomp36238	0	0	0	0	1	0
symcomp36239	1	2	0	0	1	0
symcomp36240	0	0	0	0	0	0
symcomp36241	2	4	0	1	0	0
symcomp36242	0	0	5	0	0	0
symcomp36244	1	5	0	4	2	0
symcomp36245	0	0	0	0	0	0
symcomp36246	0	1	0	3	2	0
symcomp36247	1	2	1	1	3	0
symcomp36250	1	3	0	1	0	0
symcomp36251	0	0	0	0	1	0
symcomp36252	0	7	0	4	1	0
symcomp36253	1	1	0	1	1	0
symcomp36254	0	0	0	0	0	0
symcomp36255	0	4	0	3	0	0
symcomp36257	0	0	0	0	0	0
symcomp36258	0	0	0	0	0	0
symcomp36259	0	0	0	1	1	0
symcomp36260	0	0	0	0	0	0
symcomp36261	1	13	4	4	2	0
symcomp36262	1	5	1	4	2	0
symcomp36264	6	21	3	10	5	0
symcomp36266	2	2	0	0	0	0
symcomp36267	0	0	0	0	0	2
symcomp36268	1	0	1	0	1	0
symcomp36269	1	9	2	5	1	0
symcomp36270	0	1	0	6	0	2
symcomp36271	0	2	0	0	0	0
symcomp36272	3	10	3	12	4	0
symcomp36274	0	5	3	8	1	0
symcomp36275	1	8	1	0	0	0
symcomp36276	0	1	0	0	0	0
symcomp36277	0	0	0	0	0	0
symcomp36278	0	0	0	0	0	0
symcomp36279	3	4	3	2	1	0
symcomp36280	5	8	6	7	4	0
symcomp36282	0	1	0	0	0	0
symcomp36283	5	18	11	5	0	0
symcomp36290	0	0	0	0	0	0
symcomp36291	1	8	0	3	4	0
symcomp36293	30	4	3	11	9	7
symcomp36294	0	3	0	0	1	0
symcomp36295	1	0	2	0	0	0
symcomp36297	0	4	3	4	1	0
symcomp36298	0	0	0	0	0	0
symcomp36299	6	9	6	2	4	0
symcomp363	0	0	0	0	0	0
symcomp36300	1	1	0	4	1	0
symcomp36301	33	84	21	36	31	3
symcomp36302	0	0	0	0	0	0
symcomp36303	1	1	0	3	0	0
symcomp36306	0	0	0	1	0	0
symcomp36308	1	0	0	0	1	0
symcomp36310	0	0	0	0	0	0
symcomp36311	0	2	0	2	0	0
symcomp36312	0	0	0	1	0	0
symcomp36313	0	0	10	3	4	0
symcomp36314	0	0	0	0	0	0
symcomp36315	0	0	0	0	0	0
symcomp36316	0	0	0	0	0	0
symcomp36317	4	17	4	1	4	0
symcomp36319	1	3	1	1	1	0
