	fav_recoveryA	fav_recoveryB	fav_recoveryC	fav_stressA	fav_stressB	fav_stressC
isogroup31592	1	0	0	0	0	0
isogroup31593	113	21	37	34	10	5
isogroup31596	134	21	64	32	13	15
isogroup31598	5	0	0	1	0	1
isogroup31600	691	83	348	163	93	51
isogroup31606	2	8	0	5	0	0
isogroup31617	29	0	4	2	0	0
isogroup31626	101	1	16	11	1	11
isogroup31630	16	0	1	5	4	1
isogroup31631	4	0	0	1	0	0
isogroup31633	23	4	16	21	7	6
isogroup31635	161	6	23	19	10	12
isogroup31638	3	2	2	6	2	1
isogroup31641	20	5	2	9	2	1
isogroup31646	194	24	96	42	19	7
isogroup31647	126	39	69	60	32	23
isogroup31652	77	14	17	19	15	31
isogroup31660	12	2	0	4	0	0
isogroup31662	18	1	13	0	1	3
isogroup31670	199	14	34	32	9	23
isogroup31679	14	0	40	18	4	2
isogroup31686	67	16	6	2	8	0
isogroup31693	0	0	0	0	4	0
isogroup31704	8	0	9	3	0	0
isogroup31706	18	0	10	8	0	2
isogroup31707	18	10	1	1	2	0
isogroup31708	39	3	0	11	7	0
isogroup31710	230	9	29	14	8	3
isogroup3172	21	0	11	0	4	0
isogroup31730	23	9	2	9	4	3
isogroup31732	8	0	4	3	4	0
isogroup31734	146	0	24	30	9	9
isogroup31738	0	0	0	0	0	0
isogroup31739	277	91	169	83	108	21
isogroup31743	14	3	3	10	1	0
isogroup31746	97	40	25	23	26	6
isogroup3175	0	1	0	0	0	0
isogroup31750	123	32	100	35	11	6
isogroup31754	5	0	0	4	1	0
isogroup31763	3	1	4	1	2	0
isogroup31766	126	5	17	31	16	10
isogroup31767	126	4	14	22	3	6
isogroup31768	6	0	0	4	0	0
isogroup31769	14	0	2	6	7	0
isogroup3177	48	5	8	11	5	10
isogroup31772	8	2	5	3	0	0
isogroup31773	14	0	12	4	4	2
isogroup3178	0	0	0	0	0	0
isogroup31782	274	8	47	26	17	7
isogroup31783	2	0	6	1	2	0
isogroup31784	79	20	17	14	26	1
isogroup31785	1	0	0	0	1	0
isogroup31787	332	13	152	87	59	33
isogroup31789	284	24	41	52	61	10
isogroup3179	0	0	0	0	2	0
isogroup31796	33	5	17	28	4	7
isogroup31798	3	0	0	0	0	0
isogroup3180	83	10	1	1	8	0
isogroup31801	45	1	3	9	2	5
isogroup31802	181	11	44	10	9	2
isogroup31803	236	18	5	4	8	0
isogroup31811	258	7	40	53	26	16
isogroup31812	0	0	0	2	0	0
isogroup31817	36	4	5	8	6	1
isogroup31824	21	0	9	1	3	3
isogroup31827	1	0	1	0	1	0
isogroup31828	35	3	7	12	3	0
isogroup31832	66	11	3	8	0	5
isogroup31834	68	24	23	22	4	1
isogroup31837	225	5	57	61	26	23
isogroup3184	12	10	1	0	0	1
isogroup31840	23	1	5	1	4	0
isogroup31842	11	2	0	1	1	0
isogroup31843	274	10	74	55	22	28
isogroup31846	4	0	3	0	1	0
isogroup31852	9	0	8	7	2	5
isogroup31855	62	4	12	23	4	5
isogroup31856	87	2	41	26	13	11
isogroup31860	10	0	1	0	3	1
isogroup31863	16	14	46	12	7	8
isogroup31867	65	1	4	12	4	3
isogroup31877	15	0	4	2	1	0
isogroup31881	69	5	15	12	5	5
isogroup31882	0	0	0	0	0	0
isogroup31885	16	0	2	0	0	1
isogroup31886	1	0	0	3	1	0
isogroup31887	7	1	0	2	3	0
isogroup31891	44	7	3	4	4	8
isogroup31896	41	6	23	7	6	4
isogroup31899	3	0	1	4	0	0
isogroup31901	100	3	40	16	7	2
isogroup31904	61	14	33	12	9	13
isogroup31906	29	1	4	10	5	8
isogroup31915	0	0	0	0	0	0
isogroup31919	169751	21462	103707	110685	42120	27059
isogroup31922	11	0	0	3	1	0
isogroup31925	38	4	2	2	10	1
isogroup31926	1	0	0	0	0	0
isogroup31933	389	13	59	46	22	33
isogroup31936	9	0	8	5	1	2
isogroup3194	0	0	0	0	0	0
isogroup31945	94	16	19	30	2	4
isogroup31946	698	88	459	250	111	55
isogroup31955	312	15	152	76	33	31
isogroup31968	154	10	42	50	16	13
isogroup31977	17	0	3	4	1	3
isogroup31986	150	12	45	38	19	14
isogroup31988	56	1	18	4	10	6
isogroup31989	2	0	8	1	0	0
isogroup31990	50	4	19	2	3	3
isogroup31991	783	33	128	129	72	67
isogroup31993	2	0	10	1	0	0
isogroup31997	0	0	0	1	0	0
isogroup31998	28	1	3	10	5	10
isogroup31999	75	1	33	6	4	9
isogroup32	7	0	0	3	1	4
isogroup32000	3	0	0	0	0	0
isogroup32005	14	2	0	2	4	0
isogroup32008	0	3	0	0	0	2
isogroup32009	2	0	1	0	0	6
isogroup32010	1	2	2	1	0	0
isogroup32011	16	10	3	1	3	4
isogroup32012	425	9	76	78	28	78
isogroup32018	24	2	6	16	4	2
isogroup32020	198	18	23	19	23	10
isogroup32028	659	35	154	146	88	91
isogroup32029	76	2	3	1	0	0
isogroup32032	68	4	52	45	22	29
isogroup32036	9	5	0	15	1	0
isogroup32041	13	0	0	1	0	0
isogroup32042	16	3	0	3	8	0
isogroup32046	83	3	23	14	25	1
isogroup32048	93	4	6	23	11	10
isogroup32049	189	19	80	44	22	5
isogroup3205	0	0	2	0	0	0
isogroup32056	0	2	1	2	0	0
isogroup32059	0	1	0	2	0	0
isogroup32062	26	0	6	15	8	1
isogroup32066	733	35	146	189	78	86
isogroup32071	15	0	1	0	1	0
isogroup32074	80	9	15	28	15	3
isogroup32079	59	5	13	20	14	7
isogroup32089	73	6	17	17	1	9
isogroup32096	53	3	38	21	13	8
isogroup32099	2	0	4	15	1	0
isogroup32101	14	7	7	1	0	0
isogroup32107	2	0	0	1	1	0
isogroup32109	9	11	0	2	0	0
isogroup3211	8	0	5	2	4	1
isogroup32110	67	4	13	31	10	7
isogroup32111	5	0	22	5	14	6
isogroup32116	54	1	18	39	1	5
isogroup32125	0	0	0	0	0	0
isogroup32130	8	1	2	0	3	0
isogroup32131	4	0	0	1	1	2
isogroup32132	69	3	15	26	7	4
isogroup32133	168	6	139	31	27	4
isogroup32138	5	4	0	3	0	3
isogroup32139	0	0	0	0	0	0
isogroup32141	0	0	0	0	0	0
isogroup32142	81	1	11	43	2	8
isogroup32146	150	7	56	32	23	16
isogroup32148	0	0	0	0	0	0
isogroup32161	112	1	23	31	13	37
isogroup32163	180	0	6	12	6	2
isogroup32166	320	31	166	58	23	34
isogroup32167	91	3	27	23	9	3
isogroup32174	1008	42	84	112	65	57
isogroup3218	17	0	2	7	0	2
isogroup32180	237	12	50	33	16	14
isogroup32181	165	19	33	83	2	20
isogroup32188	5	0	0	2	1	0
isogroup32190	454	5	43	47	28	32
isogroup32192	4	3	0	3	2	0
isogroup32193	7	0	0	8	0	2
isogroup32195	1	1	0	4	0	0
isogroup32199	52	5	13	16	6	2
isogroup32207	7	2	2	1	2	0
isogroup32210	110	3	9	10	0	2
isogroup32214	24	2	6	13	4	9
isogroup32215	36	8	19	8	11	4
isogroup32217	14	2	3	44	6	13
isogroup32218	54	3	23	0	10	0
isogroup32219	10	0	5	5	4	1
isogroup32221	20	4	4	4	1	2
isogroup3223	1	0	0	0	0	0
isogroup32239	15	1	1	3	1	0
isogroup32244	188	11	15	0	5	3
isogroup32246	3	2	3	5	9	0
isogroup32250	660	35	172	112	67	70
isogroup32253	13	4	7	1	0	0
isogroup32254	38	1	5	4	0	0
isogroup32258	0	0	0	0	0	0
isogroup32259	140	2	27	33	17	2
isogroup32261	111	1	23	17	12	21
isogroup32264	59	4	6	6	5	2
isogroup32266	1	12	64	66	24	26
isogroup32269	3	1	0	2	5	0
isogroup3227	1	0	0	1	0	0
isogroup32274	415	24	118	143	51	52
isogroup32275	55	5	7	43	9	4
isogroup32280	32	0	3	2	2	1
isogroup32285	22	1	8	7	2	9
isogroup32286	29	2	20	8	2	1
isogroup32287	59	0	5	5	7	7
isogroup32290	13	0	3	0	1	1
isogroup32291	19	10	5	3	2	3
isogroup32294	1510	100	276	348	129	146
isogroup32295	50	1	18	28	2	5
isogroup323	10	7	10	6	5	0
isogroup3230	0	1	0	0	0	0
isogroup32305	12	1	0	2	2	0
isogroup32308	216	40	22	38	15	12
isogroup32309	25	13	9	5	7	2
isogroup32317	24	0	3	8	12	2
isogroup32318	0	0	0	0	0	0
isogroup32319	167	5	28	26	10	4
isogroup32324	14	5	3	3	4	4
isogroup32326	3	0	5	3	1	0
isogroup32327	585	7	158	145	42	39
isogroup32332	94	4	33	23	12	2
isogroup32334	68	9	45	13	17	0
isogroup32337	0	0	0	0	0	0
isogroup32339	114	11	38	32	8	14
isogroup32345	0	1	0	0	0	0
isogroup32351	108	9	33	44	14	6
isogroup32353	0	0	0	0	1	0
isogroup32356	688	27	192	290	99	140
isogroup32358	1	1	0	0	0	0
isogroup32360	74	92	3	23	0	1
isogroup32361	19	3	0	2	3	0
isogroup32365	59	0	12	18	8	0
isogroup32369	33	3	31	7	2	0
isogroup32371	1	1	0	0	0	0
isogroup32372	14	3	4	6	2	0
isogroup32378	96	11	31	56	7	11
isogroup32380	1	0	0	0	0	0
isogroup32384	5	0	0	0	4	0
isogroup32387	11	1	0	2	0	1
isogroup32389	6	0	0	3	1	0
isogroup32395	20	1	3	1	1	0
isogroup32404	395	55	86	215	29	59
isogroup32405	1	0	0	4	0	0
isogroup32410	0	0	0	0	0	0
isogroup32413	0	1	0	0	0	0
isogroup32414	3	0	0	2	0	0
isogroup32417	156	8	30	23	26	5
isogroup32419	34	5	37	6	26	12
isogroup32424	825	34	177	158	53	120
isogroup32427	18	0	1	1	0	5
isogroup32429	532	19	116	124	80	106
isogroup32432	1	0	0	0	1	0
isogroup32433	19	0	0	19	8	1
isogroup32434	1	2	4	62	7	13
isogroup32436	43	1	1	8	2	1
isogroup32438	107	0	0	12	3	12
isogroup32445	41	4	16	3	8	8
isogroup32446	3	0	0	0	1	0
isogroup32450	14	0	0	7	3	0
isogroup32451	18	1	7	0	3	1
isogroup32452	51	5	14	3	10	2
isogroup32456	2	0	0	0	0	0
isogroup32463	65	2	11	10	4	2
isogroup32466	5	1	0	2	2	1
isogroup32468	14	2	7	0	1	0
isogroup32472	0	1	1	0	0	0
isogroup32480	50	1	11	5	7	4
isogroup32487	5234	298	2232	2249	734	1542
isogroup32490	2936	50	663	396	315	315
isogroup32493	118	4	31	17	22	7
isogroup32496	119	15	100	65	26	46
isogroup32497	9	1	2	2	5	0
isogroup32498	114	3	23	25	9	8
isogroup32503	2	0	1	3	0	0
isogroup32509	12	0	2	8	2	0
isogroup32510	0	0	0	0	0	0
isogroup32519	35	0	11	16	5	3
isogroup32531	63	0	0	0	3	1
isogroup32533	6123	265	1589	1074	610	746
isogroup32539	615	20	111	294	56	150
isogroup3254	12	1	9	15	2	0
isogroup32540	16	0	4	1	5	0
isogroup32541	2	0	0	0	2	0
isogroup32545	5	0	1	0	1	0
isogroup32549	14	0	2	2	1	1
isogroup32550	2986	137	773	822	391	477
isogroup32551	383	14	31	86	55	25
isogroup32552	959	44	236	288	108	112
isogroup32555	17	3	3	2	0	1
isogroup32562	0	1	0	0	0	0
isogroup32579	4	11	0	2	1	0
isogroup32589	0	0	0	0	0	0
isogroup32595	124	23	71	14	30	4
isogroup32602	117	1	24	27	16	3
isogroup32609	2	3	0	0	0	2
isogroup3261	9	0	0	0	0	0
isogroup32615	1	0	0	0	0	0
isogroup32616	3	0	0	0	1	0
isogroup3262	110	11	51	20	25	2
isogroup32621	0	0	0	0	0	0
isogroup32626	514	6	32	59	28	35
isogroup32649	5	0	0	11	2	0
isogroup32659	2	0	0	0	5	0
isogroup32661	10	3	0	5	1	0
isogroup32665	1	0	0	0	0	0
isogroup32669	56	2	21	13	6	17
isogroup3267	0	1	0	1	1	1
isogroup32671	14	4	0	4	9	2
isogroup32674	0	0	0	0	0	0
isogroup3268	3	1	2	2	1	5
isogroup32680	108	4	25	38	7	8
isogroup32682	15	1	1	2	0	1
isogroup32683	7	0	5	5	1	0
isogroup32688	41	8	5	16	7	3
isogroup32691	237	1	7	35	7	10
isogroup32697	26	1	18	14	5	1
isogroup3270	2	0	0	0	0	1
isogroup32700	35	3	17	6	11	0
isogroup32702	92	10	11	16	15	2
isogroup32705	957	18	179	167	95	87
isogroup32709	501	139	258	153	84	59
isogroup32710	3	0	0	0	0	0
isogroup32715	4	0	0	0	1	0
isogroup32716	12	7	20	16	5	0
isogroup32722	10	5	4	8	2	0
isogroup32725	20	5	6	0	1	1
isogroup32726	32	7	1	4	4	1
isogroup32727	5	0	0	0	0	0
isogroup32731	17	21	7	7	1	1
isogroup32735	20	0	1	4	6	0
isogroup32736	100	5	28	51	15	32
isogroup32751	90	7	28	45	7	7
isogroup32753	39	1	6	25	7	10
isogroup32757	7	4	1	0	1	0
isogroup32758	2	2	9	50	0	27
isogroup32760	83	8	14	19	16	10
isogroup32765	7	5	0	2	0	0
isogroup32770	83	16	9	9	11	1
isogroup32772	15	0	3	0	1	0
isogroup32773	188	47	61	80	17	14
isogroup32776	6	0	1	1	3	4
isogroup32778	23	2	4	2	2	3
isogroup32780	0	0	0	0	0	0
isogroup32785	0	0	1	1	2	3
isogroup32790	47	2	3	3	5	0
isogroup32791	2440	222	1575	664	324	219
isogroup32793	4	0	0	0	0	0
isogroup32794	9	13	1	16	51	1
isogroup32800	0	0	0	0	0	0
isogroup32809	3	0	0	0	0	1
isogroup32811	1606	319	1013	463	301	216
isogroup32817	8	4	0	3	0	0
isogroup32825	2	0	0	3	0	0
isogroup32829	87	0	4	9	6	1
isogroup32832	46	13	20	25	11	6
isogroup32834	40	0	18	5	5	3
isogroup32836	0	0	0	0	0	0
isogroup32841	78	9	18	35	12	2
isogroup32847	2	0	0	3	1	0
isogroup32848	3	1	4	4	0	0
isogroup32850	2	0	1	0	0	0
isogroup32853	288	47	136	61	46	25
isogroup32855	24	0	5	1	2	1
isogroup32857	90	10	20	25	8	13
isogroup32861	26	1	0	2	1	1
isogroup32868	12	0	1	1	1	0
isogroup3287	0	0	0	0	0	0
isogroup32872	3	0	0	2	0	0
isogroup32875	42	0	3	10	4	5
isogroup32879	17	0	0	5	0	1
isogroup32890	1268	27	145	144	126	110
isogroup32896	0	0	0	0	0	0
isogroup32898	13	0	0	3	1	1
isogroup32900	51	0	5	11	3	6
isogroup32902	50	8	25	9	7	7
isogroup32904	16	1	1	0	0	0
isogroup32907	53	11	38	16	14	0
isogroup32915	15	1	0	4	0	0
isogroup32918	92	6	27	66	24	13
isogroup32923	26	0	2	1	2	0
isogroup32924	14	0	8	0	0	0
isogroup32926	13	3	3	1	1	1
isogroup32930	1	0	0	0	0	0
isogroup32933	0	0	0	0	0	0
isogroup32940	233	0	48	27	12	12
isogroup32943	80	29	18	51	15	12
isogroup32949	0	0	0	0	0	0
isogroup32954	2	0	0	0	0	0
isogroup3296	41	5	12	9	8	3
isogroup32962	1	0	0	1	0	0
isogroup32966	157	19	51	44	23	42
isogroup32967	105	0	30	17	18	5
isogroup32968	34	4	20	13	4	3
isogroup32975	67	4	21	8	6	3
isogroup32977	1330	244	1608	468	291	345
isogroup32978	47	1	2	10	4	0
isogroup32984	13	134	101	34	1	82
isogroup32987	216	37	148	69	15	51
isogroup32989	7	4	0	0	0	0
isogroup33002	1	4	0	0	0	0
isogroup33005	10	0	5	1	4	0
isogroup33008	9	0	3	0	0	0
isogroup33013	0	1	0	0	0	0
isogroup33014	0	0	0	0	0	0
isogroup33016	36	8	25	16	3	2
isogroup33017	70	5	12	8	9	3
isogroup33018	1	0	0	1	0	0
isogroup33020	149	27	39	138	23	17
isogroup33028	266	31	64	97	33	25
isogroup33032	215	38	84	71	16	27
isogroup33039	20	10	4	3	2	0
isogroup33041	151	8	36	37	7	3
isogroup33045	24	2	7	5	0	0
isogroup33054	173	17	80	43	45	5
isogroup33055	15	4	2	8	1	2
isogroup33060	15	1	1	2	0	0
isogroup33068	17	1	15	8	0	7
isogroup33071	4	0	2	0	1	1
isogroup33074	62	1	12	14	6	4
isogroup33082	34	2	3	4	5	4
isogroup33083	2	0	2	0	0	0
isogroup33096	0	0	0	22	6	11
isogroup33105	23	4	5	2	1	0
isogroup33120	6	0	2	2	0	0
isogroup33122	19	4	2	54	2	3
isogroup33123	147	10	19	41	13	23
isogroup33124	0	0	0	0	0	0
isogroup33125	18	0	14	3	5	2
isogroup33128	62	3	17	5	5	0
isogroup33139	43	0	16	2	3	0
isogroup33140	0	1	0	1	0	0
isogroup33144	37	2	5	12	2	3
isogroup33155	1	0	0	1	0	0
isogroup33156	2	0	0	0	0	0
isogroup33158	1	0	1	1	1	1
isogroup33162	64	1	21	12	5	8
isogroup33164	31	7	20	10	5	9
isogroup33177	0	0	0	0	0	0
isogroup33181	5	0	1	4	0	0
isogroup33182	0	0	0	0	0	0
isogroup33185	4	0	1	0	0	0
isogroup33197	67	5	12	11	6	3
isogroup33201	4	0	0	1	2	0
isogroup33203	67	0	11	5	6	2
isogroup33206	3	0	0	0	0	0
isogroup33213	8	1	0	3	0	0
isogroup33217	3	0	0	9	2	0
isogroup33218	56	19	3	17	4	0
isogroup33225	1	2	1	1	1	0
isogroup33227	307	18	142	79	26	20
isogroup33233	0	3	1	0	0	0
isogroup33238	45	5	19	12	6	15
isogroup33244	13	0	0	0	1	0
isogroup33268	119	2	15	15	12	14
isogroup3327	7	5	0	0	3	0
isogroup33271	17	10	0	7	6	4
isogroup33275	0	0	0	7	1	0
isogroup33278	0	0	0	0	0	0
isogroup33280	238	159	56	180	42	26
isogroup33286	84	14	15	35	12	2
isogroup33288	0	0	0	0	0	0
isogroup33292	24	3	0	2	4	0
isogroup33293	13	4	0	3	1	0
isogroup33295	28	9	3	4	3	3
isogroup333	15	11	11	5	3	5
isogroup33300	21	0	4	2	4	0
isogroup33306	433	13	118	221	50	104
isogroup33312	6	0	1	3	1	0
isogroup33314	24	6	5	3	0	0
isogroup33319	10	0	1	2	3	0
isogroup33326	5	0	0	0	0	0
isogroup33327	34	1	2	0	0	0
isogroup33334	7	1	0	0	0	0
isogroup33336	1	0	1	0	0	0
isogroup33338	0	0	0	0	0	0
isogroup33345	2	0	1	0	1	0
isogroup33348	45	2	17	12	2	3
isogroup33350	373	2	131	97	34	19
isogroup33353	59	5	58	25	11	0
isogroup33363	0	0	0	0	0	0
isogroup33373	13	2	2	5	2	0
isogroup33382	76	0	61	26	10	15
isogroup33383	67	1	14	18	4	2
isogroup33384	262	38	192	84	54	11
isogroup33386	530	87	489	105	79	91
isogroup33388	35	1	5	10	3	0
isogroup33392	8	1	3	1	0	0
isogroup33400	11	0	1	2	0	0
isogroup33410	598	75	516	85	163	145
isogroup33411	13	4	4	5	2	6
isogroup33414	62	3	18	6	4	5
isogroup33416	289	3	109	54	52	13
isogroup33418	16	0	47	2	1	0
isogroup33421	6	0	4	4	0	0
isogroup33426	3	1	4	0	0	0
isogroup33428	40	21	20	22	4	7
isogroup33431	6	0	1	4	2	0
isogroup33434	53	0	2	9	2	1
isogroup33436	0	0	1	2	0	0
isogroup33448	7	0	2	5	0	0
isogroup33451	30	3	3	8	1	5
isogroup33456	111	10	21	20	2	7
isogroup33459	120	14	25	22	6	1
isogroup33465	15	0	5	2	0	0
isogroup33467	25	2	1	8	4	8
isogroup33475	11	0	0	2	3	0
isogroup33476	9	1	0	1	1	0
isogroup33483	12	0	1	0	3	2
isogroup33486	186	6	43	43	33	10
isogroup33488	69	22	12	24	7	5
isogroup33490	161	12	53	32	20	9
isogroup33497	64	0	5	27	4	10
isogroup33505	50	1	3	17	13	6
isogroup33510	1055	21	127	142	93	111
isogroup33511	8	0	9	0	0	0
isogroup33515	1	1	55	11	9	5
isogroup33516	2	2	1	1	0	0
isogroup33519	14	3	6	4	6	0
isogroup33523	65	11	23	8	4	2
isogroup33524	4	0	3	2	5	0
isogroup3353	4	2	3	0	3	3
isogroup33540	0	0	0	0	0	0
isogroup33545	84	25	21	22	8	3
isogroup33549	27	10	2	2	1	0
isogroup3355	6	5	0	1	1	0
isogroup33555	186	23	95	76	35	23
isogroup33556	42	12	15	4	0	2
isogroup33567	42	11	3	20	24	0
isogroup33570	84	34	19	13	20	6
isogroup33572	0	0	0	0	0	0
isogroup33573	21	0	2	6	3	2
isogroup33576	30	1	24	22	4	0
isogroup33578	5	0	0	0	4	0
isogroup33583	66	1	7	12	4	3
isogroup33585	1	0	0	0	0	0
isogroup33586	50	2	21	19	9	7
isogroup33589	282	33	128	64	38	25
isogroup33590	3	1	0	2	0	0
isogroup33593	21	4	1	4	2	0
isogroup33596	119	1	23	26	4	5
isogroup33601	30	1	13	7	2	0
isogroup33604	0	0	0	0	0	1
isogroup33610	191	0	49	36	26	13
isogroup33612	94	4	34	12	8	8
isogroup33615	4	0	0	0	0	0
isogroup33622	82	24	55	53	8	9
isogroup33625	8	1	1	3	0	0
isogroup33626	2	0	0	0	0	0
isogroup33628	22	4	5	21	0	5
isogroup3363	33	1	4	11	11	2
isogroup33632	3	1	2	3	2	1
isogroup33633	17	3	9	2	0	0
isogroup33638	794	36	150	243	80	70
isogroup33650	5	3	0	1	2	0
isogroup33653	50	0	6	2	7	2
isogroup33654	15	1	1	3	0	0
isogroup33662	29	0	10	4	3	0
isogroup33663	23	0	3	3	0	2
isogroup33667	0	0	0	3	4	0
isogroup33668	11	4	0	8	6	0
isogroup33682	5	2	4	3	0	0
isogroup33688	42	0	12	0	2	9
isogroup33689	128	10	44	38	21	8
isogroup33690	36	0	5	11	1	2
isogroup33695	7	3	7	4	0	0
isogroup33697	33	9	8	5	13	6
isogroup33712	61	2	4	16	5	3
isogroup33713	11	0	5	1	0	0
isogroup33729	2	0	0	3	0	0
isogroup33737	108	5	11	21	11	9
isogroup33742	21	3	3	2	1	1
isogroup33743	2	0	0	0	0	0
isogroup33744	6	0	0	0	4	1
isogroup33745	69	0	16	43	17	41
isogroup33747	5	0	0	2	2	0
isogroup33750	184	8	68	48	29	18
isogroup33754	233	54	90	41	22	19
isogroup33756	9	0	6	5	1	5
isogroup33757	0	0	0	0	0	0
isogroup3376	52	0	16	10	8	10
isogroup33764	25	7	1	10	1	0
isogroup33771	75	1	38	12	22	11
isogroup33774	40	1	13	21	9	9
isogroup33777	2	0	4	1	0	0
isogroup33780	1	0	0	0	0	0
isogroup33783	20	5	18	6	4	0
isogroup33790	2	0	1	0	1	0
isogroup33791	235	18	65	20	8	8
isogroup33793	0	0	0	0	0	0
isogroup33796	0	0	0	0	0	0
isogroup33804	0	0	0	0	0	0
isogroup33810	4	0	1	1	0	0
isogroup33812	0	0	0	0	4	6
isogroup33815	0	0	3	3	0	2
isogroup33821	25	0	11	12	7	2
isogroup33822	0	0	0	0	0	0
isogroup33823	35	6	10	10	6	0
isogroup33825	42	0	7	10	2	0
isogroup33826	8	0	0	0	0	0
isogroup33839	2	0	0	0	0	0
isogroup33842	60	3	17	0	3	2
isogroup33845	112	3	34	17	8	9
isogroup33846	19	5	9	15	1	1
isogroup33852	37	0	7	10	2	0
isogroup33854	0	2	0	0	0	0
isogroup33864	86	6	39	14	6	9
isogroup33867	71	1	7	15	9	2
isogroup33874	294	11	115	72	43	36
isogroup33882	295	4	24	49	11	27
isogroup33886	81	9	7	17	29	5
isogroup33890	8	3	6	6	1	0
isogroup33891	105	34	7	20	18	5
isogroup33904	562	41	210	63	44	22
isogroup33905	80	0	14	1	1	5
isogroup33909	508	48	66	83	49	26
isogroup33913	12	1	0	0	0	0
isogroup33916	6	6	1	0	2	0
isogroup33939	38	0	16	17	2	2
isogroup33949	351	14	95	187	85	86
isogroup33954	251	0	55	7	3	11
isogroup33957	24	0	1	2	1	0
isogroup33964	4	1	1	0	2	0
isogroup33968	10	1	3	3	0	0
isogroup3397	1	0	0	0	0	0
isogroup33970	23	3	0	1	0	3
isogroup33971	49	4	16	3	3	6
isogroup33974	6	7	2	0	1	0
isogroup33991	30	11	49	13	3	1
isogroup3400	36	0	9	17	5	0
isogroup34001	1	0	1	0	0	0
isogroup34014	57	9	8	38	1	8
isogroup34017	0	0	0	0	0	0
isogroup34024	0	0	0	0	0	0
isogroup34026	52	0	30	29	5	7
isogroup34028	5	0	3	7	1	0
isogroup3403	3	3	13	22	6	7
isogroup34034	0	0	0	1	0	0
isogroup34035	9	0	5	2	1	0
isogroup34038	27	0	0	0	0	0
isogroup34043	112	0	80	29	23	7
isogroup34044	46	1	123	35	8	5
isogroup34048	669	127	414	208	92	86
isogroup34049	277	5	23	67	20	10
isogroup34050	24	0	0	4	2	2
isogroup34051	0	0	0	1	0	0
isogroup34054	14	6	0	7	3	0
isogroup34060	41	5	20	12	6	8
isogroup34067	9	2	1	1	1	0
isogroup34068	1	0	4	2	0	0
isogroup34073	0	0	0	0	0	0
isogroup34076	19	2	8	2	1	1
isogroup34083	4	2	0	0	4	0
isogroup34091	200	16	154	84	44	21
isogroup34092	128	4	6	16	8	13
isogroup34094	4	0	0	0	0	0
isogroup34096	72	3	16	22	12	7
isogroup34111	0	0	0	0	0	0
isogroup34116	220	27	140	65	3	4
isogroup34118	70	48	6	13	6	4
isogroup34123	6	0	0	0	0	0
isogroup34125	57	3	18	9	10	4
isogroup34128	0	0	0	0	0	0
isogroup34135	55	0	8	6	4	0
isogroup34137	18	0	15	8	3	20
isogroup34144	481	34	45	45	28	21
isogroup34145	88	0	17	21	9	9
isogroup34153	18	0	1	11	2	3
isogroup34156	38	10	30	12	18	20
isogroup34160	0	0	0	0	0	0
isogroup34165	3	0	0	0	0	0
isogroup34169	15	0	3	20	5	6
isogroup34173	24	1	24	4	5	0
isogroup34174	2	3	1	5	3	0
isogroup34175	6	0	1	4	0	0
isogroup34176	1	0	0	3	0	0
isogroup34178	279	24	192	48	52	15
isogroup34179	59	1	19	5	4	3
isogroup34180	15	0	0	3	5	1
isogroup34182	144	7	14	5	7	2
isogroup34189	102	4	47	41	13	32
isogroup34190	9	4	9	2	0	0
isogroup34195	72	0	7	9	6	6
isogroup34201	100	4	40	42	12	11
isogroup34202	13	0	2	1	1	0
isogroup34210	0	0	0	1	0	0
isogroup34213	6	0	0	1	0	0
isogroup34214	6	0	0	5	4	0
isogroup34220	4	0	4	1	1	0
isogroup34234	24	0	10	4	4	3
isogroup34235	13	1	7	4	1	0
isogroup34241	88	4	3	5	1	7
isogroup34243	1	2	0	0	0	0
isogroup34248	108	2	33	58	19	13
isogroup34253	187	21	22	17	16	17
isogroup34254	85	4	24	39	25	18
isogroup34256	37	3	3	8	2	3
isogroup34259	831	74	393	196	134	71
isogroup34263	22	0	0	2	0	0
isogroup34266	22	18	10	6	9	0
isogroup34269	41	2	14	3	5	10
isogroup34274	283	33	138	88	45	30
isogroup34284	0	0	0	0	0	0
isogroup34287	0	0	0	0	0	0
isogroup34290	126	0	19	32	9	11
isogroup34297	0	0	0	0	0	0
isogroup34298	2	0	5	0	0	0
isogroup34301	14	0	0	2	0	0
isogroup34306	53	8	2	5	1	4
isogroup3431	3	0	0	1	0	1
isogroup34312	24	5	4	5	3	1
isogroup34314	1	0	1	1	0	1
isogroup34321	29	5	6	2	5	3
isogroup34327	82	6	22	31	3	5
isogroup34338	7	1	3	2	3	3
isogroup34348	472	62	60	97	40	27
isogroup34358	15	0	2	1	1	0
isogroup34362	203	7	23	8	7	4
isogroup34371	0	0	0	0	0	0
isogroup34376	2	3	4	1	1	0
isogroup34385	14113	1528	8530	5920	2704	3361
isogroup34387	220	21	97	73	21	15
isogroup34388	295	5	54	59	41	20
isogroup3439	0	0	0	1	0	0
isogroup34393	1	0	0	0	0	0
isogroup34395	29	0	35	3	10	2
isogroup34402	0	2	1	0	0	0
isogroup34404	1	0	0	2	0	0
isogroup34405	376	6	23	48	41	12
isogroup34408	88	1	23	17	4	8
isogroup34411	27	1	5	7	6	0
isogroup34415	0	0	0	0	0	0
isogroup34417	5	3	0	5	0	1
